ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_C_SERVICES,CONS_C_TAXES,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_C_ONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR
410071301,0,3469.181169,7384.399916,8672.952922,35038.7298,0,16782.41849,1734.590584,2477.986549,1283.121802,21806.28163,1140.552713,4955.973098,1222.020764,3221.382514,46833.94578,5702.763565,0,0,8920.751577,34691.81169,0,0,5451.570408,1734.590584,0,8326.034805,8970.311308,0,6690.563683,8375.594536,2477.986549,6442.765028,24432.94737,7,0,14,24,1451.13,2017
410071302,936.8825857,2676.225473,3865.659017,5203.771753,19675.2132,0,10305.70844,0,1139.873813,631.3773947,9911.946196,549.9093438,0,1059.084662,1734.590584,31420.86944,2036.701273,0,0,0,33452.81841,0,0,4460.375788,4955.973098,0,27059.61312,4113.457672,0,4113.457672,4906.413367,0,3865.659017,10903.14082,4,0,14,24,1451.13,2017
410081101,2240.371401,23293.07356,24779.86549,0,22896.59571,0,21100.22519,54515.70408,19576.09374,48514.22433,16453.83069,0,3964.778479,8798.5495,6938.362338,45099.35519,0,0,32587.22037,61949.66373,42621.36864,0,0,16106.91257,3469.181169,0,2477.986549,7879.997226,84251.54267,4361.256326,9614.587811,0,9664.147542,26365.77688,3,0,7,24,245,2017
410081201,0,17841.50315,2477.986549,0,15264.39714,0,10794.51675,991.1946196,0,1690.462057,14867.91929,0,0,733.2124584,991.1946196,40143.3821,0,0,12220.20764,32213.82514,28001.248,0,30231.4359,5947.167718,1982.389239,0,0,6938.362338,198.2389239,8871.191846,12043.01463,0,6442.765028,31420.86944,2,0,7,24,6419,2017
410081202,1222.020764,5203.771753,3964.778479,2477.986549,17841.50315,0,7739.464838,4955.973098,0,122.2020764,13133.32871,0,0,2240.371401,0,15759.99445,4073.402546,0,0,24779.86549,28249.04666,0,7334.840185,7433.959647,0,0,4955.973098,9812.826734,0,5748.928794,10556.2227,0,5699.369063,21310.68432,2,0,7,24,6419,2017
410081203,1222.020764,19328.29508,13628.92602,0,39152.18748,0,23992.341,49559.73098,0,2647.711655,26018.85877,0,0,5091.753183,0,31470.42917,0,0,0,39647.78479,53524.50946,0,0,7433.959647,2477.986549,0,5947.167718,5947.167718,1734.590584,9713.707273,11200.4992,7433.959647,10754.46162,31817.34729,5,0,7,24,6419,2017
410081204,0,20319.4897,53028.91215,2477.986549,50550.9256,0,28737.85497,74339.59647,0,101.8350637,31966.02648,4073.402546,7433.959647,1629.361019,5451.570408,33205.01976,4073.402546,0,20163.34261,0,96145.87811,0,0,8672.952922,2477.986549,0,4460.375788,13777.60521,0,10011.06566,13529.80656,0,8920.751577,36674.20093,9,0,7,24,6419,2017
410081205,0,31718.22783,7433.959647,2626.665742,36178.60362,0,15071.58942,19823.89239,0,9857.634162,26018.85877,0,7433.959647,5743.497591,495.5973098,40143.3821,2036.701273,0,12220.20764,7433.959647,27753.44935,0,29735.83859,7433.959647,2477.986549,0,8425.154267,8772.072384,0,10407.54351,14967.03876,7433.959647,8226.915343,34790.93115,7,0,7,24,6419,2017
410081301,0,26762.25473,9911.946196,2477.986549,39647.78479,0,16293.61019,24779.86549,0,2505.142566,26018.85877,2036.701273,7433.959647,5295.42331,991.1946196,47825.1404,2851.381783,0,0,12389.93275,51542.12022,0,31222.63052,5451.570408,0,0,3469.181169,12835.97032,0,9515.468349,12736.85086,0,10952.70055,27456.09096,8,0,7,24,735,2017
410081302,0,7632.198571,4460.375788,2477.986549,24284.26818,0,8146.805093,8425.154267,0,81.46805093,18584.89912,4073.402546,7433.959647,1222.020764,1734.590584,28496.84531,0,0,93688.25857,24779.86549,53524.50946,0,3716.979824,4460.375788,1486.791929,0,5451.570408,9416.348887,495.5973098,5947.167718,10556.2227,0,8177.355612,28249.04666,5,0,7,24,735,2017
410091101,1853.398159,18981.37697,19675.2132,4361.256326,28348.16612,0,24949.5906,28249.04666,3270.942245,85195.21426,16156.4723,32790.8905,0,2606.97763,10605.78243,56597.21278,6110.10382,0,0,13133.32871,94411.28752,3964.778479,0,17643.26423,19823.89239,32213.82514,43612.56326,6244.526104,0,6888.802607,6641.003952,0,15561.75553,19526.53401,4,0,14,24,2236.63,2017
410091102,3340.190088,12786.41059,20269.92997,4212.577133,30380.11509,0,25051.42566,63932.05297,4262.136864,15845.53591,14223.64279,18045.17328,8920.751577,3380.924114,12142.13409,62048.78319,8146.805093,0,138495.6866,68392.42876,89207.51577,0,22549.6776,16354.71122,27158.73258,7433.959647,7433.959647,6046.28718,0,5154.212022,7087.04153,0,11696.09651,13728.04548,4,0,14,24,2236.63,2017
410091201,1934.86621,5451.570408,13232.44817,2973.583859,33502.37814,0,24045.29523,25027.66415,3270.942245,4765.880979,29983.63724,47251.46954,0,4725.146954,8672.952922,47081.74443,5295.42331,0,0,2477.986549,98128.26734,0,0,15859.11391,6690.563683,0,0,7285.280454,0,11448.29786,7136.601261,0,6294.085835,19526.53401,6,0,14,24,3393.5,2017
410091202,814.6805093,6839.242876,16404.27096,1585.911391,32065.14595,0,20179.63622,8425.154267,0,14603.14813,19823.89239,1201.653751,0,2199.637375,4955.973098,59124.75906,5295.42331,0,0,9911.946196,65418.8449,0,47379.10282,5947.167718,6194.966373,14867.91929,16652.06961,7681.758302,0,9019.871039,7830.437495,0,7285.280454,14867.91929,6,0,14,24,3393.5,2017
410091203,896.1485602,12885.53006,15759.99445,0,24284.26818,0,14444.28543,7929.556957,2131.068432,17861.87017,19823.89239,1384.956866,0,1629.361019,3964.778479,36029.92442,0,0,0,10903.14082,62445.26104,0,29339.36074,3964.778479,6938.362338,14867.91929,8326.034805,6541.88449,39647.78479,8970.311308,7979.116688,0,4014.33821,13777.60521,5,0,14,24,3393.5,2017
410091204,1833.031146,23045.27491,30627.91375,0,43761.24246,0,36628.0357,14620.12064,5302.891215,3197.620999,43612.56326,79309.14758,4955.973098,9776.166112,13381.12737,73298.84212,4073.402546,0,0,49559.73098,174698.0517,0,0,9911.946196,12389.93275,29735.83859,0,14768.79983,0,17147.66692,12984.64952,7433.959647,10407.54351,36872.43985,12,0,14,24,3393.5,2017
410091301,936.8825857,13876.72468,12885.53006,3221.382514,31569.54864,0,20733.61896,1982.389239,0,3503.12619,30479.23455,0,0,1547.892968,2230.187894,41382.37537,407.3402546,0,0,4708.174443,14867.91929,0,12935.08979,5203.771753,7681.758302,0,3716.979824,3419.621438,0,9069.43077,10209.30458,11894.33544,4658.614712,23342.63329,7,0,14,24,1465.38,2017
410091302,1425.690891,20022.13132,17841.50315,3716.979824,29488.03993,0,30917.12533,1486.791929,2676.225473,8309.741195,44702.87735,3666.062292,4955.973098,2973.583859,3221.382514,69730.54149,4073.402546,0,14664.24917,3964.778479,70573.05692,0,39647.78479,12637.7314,15859.11391,17841.50315,17345.90584,11943.89517,0,12786.41059,11200.4992,12389.93275,8623.393191,24432.94737,10,0,14,24,1465.38,2017
410101101,4073.402546,63684.25431,223018.7894,4559.49525,36079.48416,0,32994.56063,118943.3544,79295.56957,169046.2057,28496.84531,261919.7837,49559.73098,17882.23718,24284.26818,84251.54267,20367.01273,0,148679.1929,24779.86549,141740.8306,0,0,40143.3821,26018.85877,2973.583859,64427.65028,12885.53006,0,34097.09492,8177.355612,8920.751577,25771.06011,37516.71635,6,0,7,24,3030,2017
410101201,0,4460.375788,13876.72468,0,8920.751577,0,13238.55828,24779.86549,0,4154.870597,5203.771753,28513.81783,14867.91929,4073.402546,0,16800.7488,0,0,0,0,26762.25473,0,0,4460.375788,4955.973098,0,4955.973098,1486.791929,74339.59647,2081.508701,1585.911391,0,6938.362338,7780.877764,2,0,7,24,669.13,2017
410101202,0,61454.06642,28744.64397,1982.389239,25424.14199,0,7128.454456,2477.986549,0,4562.210852,32709.42245,162936.1019,0,7739.464838,3469.181169,79890.28634,40734.02546,0,0,14867.91929,36674.20093,0,0,8028.676419,0,1982.389239,0,12389.93275,0,8375.594536,10655.34216,0,10655.34216,14521.00118,5,0,7,24,669.13,2017
410101203,0,19328.29508,6442.765028,0,20319.4897,495.5973098,14419.84501,29735.83859,0,122.2020764,20815.08701,74746.93673,0,2444.041528,0,34790.93115,0,0,0,4955.973098,35683.00631,0,0,9168.550232,2477.986549,0,0,8177.355612,148679.1929,8276.475074,7582.63884,2973.583859,11894.33544,13083.76898,4,0,7,24,669.13,2017
410101204,1629.361019,11894.33544,23788.67087,1387.672468,31222.63052,0,13645.89853,178415.0315,0,19674.5343,31222.63052,0,9911.946196,651.7444074,0,42125.77133,32587.22037,0,0,237886.7087,55011.30139,0,0,9911.946196,3964.778479,0,0,14124.52333,0,12439.49248,11150.93947,4955.973098,17841.50315,29042.00236,7,0,7,24,669.13,2017
410101301,0,991.1946196,3469.181169,1238.993275,11646.53678,0,4073.402546,2477.986549,0,40.73402546,8672.952922,0,4955.973098,814.6805093,0,16305.15149,24440.41528,0,0,7929.556957,11150.93947,0,0,3716.979824,0,0,0,3568.300631,0,3419.621438,2081.508701,8177.355612,3469.181169,8078.23615,2,0,7,24,252.5,2017
410102101,6110.10382,50055.32829,19823.89239,0,29636.71913,495.5973098,69655.18354,24779.86549,29488.03993,10794.51675,20567.28836,0,27753.44935,9653.964035,8425.154267,121520.4604,32587.22037,0,0,6938.362338,140997.4346,0,0,15115.71795,19576.09374,2477.986549,203194.897,11051.82001,0,9317.229425,4708.174443,4460.375788,24532.06684,28149.9272,2,0,7,24,15756,2017
410111101,2932.849833,19823.89239,14867.91929,0,62841.73889,0,27853.92661,4955.973098,0,1995.967248,24185.14872,17230.49277,0,7943.134966,11894.33544,45099.35519,0,0,608973.6807,84251.54267,121421.3409,24779.86549,1982.389239,28992.44262,17345.90584,0,0,42076.2116,24779.86549,10209.30458,3964.778479,29735.83859,12043.01463,41630.17403,4,0,7,24,857.5,2017
410111102,2036.701273,20319.4897,68888.02607,0,85986.13325,0,69695.91757,78304.37495,8425.154267,1940161.633,21062.88567,38900.99432,6442.765028,7332.124584,38061.87339,59868.15503,12220.20764,0,81468.05093,0,104571.0324,0,0,8672.952922,4955.973098,0,4955.973098,14867.91929,0,6541.88449,13777.60521,14867.91929,12191.69382,64427.65028,3,0,7,24,857.5,2017
410111201,3462.392165,20815.08701,62940.85835,0,66905.63683,0,25866.10617,17345.90584,0,15764.06785,59471.67718,611.010382,17345.90584,9572.495984,0,56745.89197,6110.10382,0,12220.20764,4212.577133,61454.06642,0,594.7167718,22103.64002,25275.4628,0,11894.33544,21806.28163,0,10110.18512,19873.45212,49064.13367,10605.78243,46189.66928,8,0,7,24,7043.75,2017
410111202,0,32213.82514,10407.54351,0,58728.28121,0,28717.48795,9911.946196,0,19010.56968,33452.81841,17906.67759,12389.93275,4480.742801,7235.720723,40638.97941,0,0,0,49559.73098,18832.69777,0,24185.14872,20567.28836,42125.77133,0,19823.89239,25671.94065,49559.73098,12142.13409,17197.22665,46090.54981,23293.07356,40985.89752,7,0,7,24,7043.75,2017
410111203,1547.892968,77660.09845,48320.73771,0,65914.44221,0,25255.09579,17841.50315,0,29287.76431,17345.90584,0,0,2036.701273,3964.778479,26712.695,0,0,0,13876.72468,7433.959647,0,17841.50315,8425.154267,14867.91929,0,0,3469.181169,64427.65028,5352.450946,11002.26028,7433.959647,10209.30458,49807.52964,5,0,7,24,7043.75,2017
410111204,651.7444074,21062.88567,21806.28163,0,58232.6839,0,19552.33222,39647.78479,6938.362338,17984.07224,30925.27213,33401.90088,9911.946196,8554.145348,3469.181169,47825.1404,4888.083056,0,0,0,77808.77764,0,0,7186.160992,12389.93275,0,3964.778479,15759.99445,0,15561.75553,8226.915343,7433.959647,12885.53006,21062.88567,6,0,7,24,7043.75,2017
410111301,2036.701273,6194.966373,16354.71122,0,44603.75788,0,24521.88333,7433.959647,0,2444.041528,17345.90584,773.9464838,7433.959647,3584.594241,0,39399.98613,4073.402546,0,0,24779.86549,46338.34847,4955.973098,0,14124.52333,17345.90584,0,0,11051.82001,0,8474.713998,10457.10324,0,11398.73813,29240.24128,6,0,7,24,3185,2017
410111302,0,2477.986549,3964.778479,0,29983.63724,0,2036.701273,1238.993275,0,1099.818688,21905.40109,12.22020764,10903.14082,325.8722037,6591.444221,10011.06566,0,0,6110.10382,0,18584.89912,0,3221.382514,2824.904666,7929.556957,0,0,8524.273729,24779.86549,6095.846911,10556.2227,0,1486.791929,15660.87499,4,0,7,24,3185,2017
410121101,2036.701273,12389.93275,51046.52291,1982.389239,39796.46398,0,30550.5191,122412.5355,0,7046.986405,26018.85877,68473.89681,7433.959647,7332.124584,42125.77133,107792.4149,6110.10382,0,244404.1528,5947.167718,87720.72384,0,0,10804.02135,14867.91929,0,17345.90584,18089.30181,0,10754.46162,5451.570408,0,16106.91257,58976.07987,5,0,7,24,510.5,2017
410121102,3258.722037,12885.53006,19328.29508,1734.590584,22747.91652,0,28513.81783,27257.85204,0,287643.3208,18089.30181,136214.5812,7433.959647,3421.658139,9664.147542,36971.55931,8146.805093,0,0,12389.93275,78304.37495,0,0,9416.348887,3469.181169,0,56993.69063,13381.12737,0,11150.93947,12142.13409,743.3959647,9911.946196,30231.4359,3,0,7,24,510.5,2017
410121103,10183.50637,7433.959647,91685.50232,1982.389239,25424.14199,0,101835.0637,118943.3544,44603.75788,224240.8102,35683.00631,49451.10691,34691.81169,20367.01273,49559.73098,52681.99403,7332.124584,0,16293.61019,79295.56957,184114.4006,0,0,35187.409,14372.32198,0,27257.85204,13926.28441,0,13628.92602,4955.973098,0,22301.87894,59471.67718,6,0,7,24,510.5,2017
410121104,1222.020764,13381.12737,22301.87894,1982.389239,0,0,11894.33544,14867.91929,0,651.7444074,0,3421.658139,0,2851.381783,11150.93947,16106.91257,0,0,0,7433.959647,18039.74208,3964.778479,0,8920.751577,2477.986549,1486.791929,99119.46196,0,2477.986549,1585.911391,1734.590584,17345.90584,9911.946196,0,1,0,7,24,510.5,2017
410121201,1547.892968,18436.21993,35435.20765,3122.263052,34344.89357,0,33890.70919,54515.70408,0,4399.27475,20170.81051,4236.338648,7433.959647,6028.635769,16354.71122,48915.45448,14256.90891,0,66396.46151,52037.71753,80782.3615,0,0,17841.50315,6442.765028,0,17345.90584,13282.0079,0,9168.550232,6740.123414,0,28001.248,32213.82514,5,0,7,24,1276.25,2017
410121202,0,3469.181169,2477.986549,1982.389239,6938.362338,0,244.4041528,4955.973098,0,0,13381.12737,977.6166112,0,122.2020764,10655.34216,19823.89239,6110.10382,0,12220.20764,22797.47625,26762.25473,0,0,991.1946196,0,0,0,8920.751577,0,4807.293905,1238.993275,0,1734.590584,12389.93275,1,0,7,24,1276.25,2017
410121203,1222.020764,6690.563683,38656.59017,1982.389239,38160.99286,0,24440.41528,59471.67718,0,10794.51675,14867.91929,36008.87851,13628.92602,4073.402546,19823.89239,47478.22228,8146.805093,0,0,24779.86549,172467.8638,7433.959647,0,5055.09256,14867.91929,0,4955.973098,10853.58109,0,9812.826734,10407.54351,4955.973098,9911.946196,44603.75788,10,0,7,24,1276.25,2017
410121204,1222.020764,5451.570408,29735.83859,1982.389239,56448.53359,0,18126.64133,19823.89239,0,1222.020764,39647.78479,32953.8266,7433.959647,9776.166112,5947.167718,67896.83145,0,0,4888.083056,4955.973098,43612.56326,0,0,8920.751577,0,0,4955.973098,14867.91929,10903.14082,8920.751577,4955.973098,0,25771.06011,54416.58462,7,0,7,24,1276.25,2017
410131101,3747.530343,21806.28163,64923.24759,9168.550232,33948.41572,0,30469.05105,17345.90584,19823.89239,93566.05649,22301.87894,23625.73477,12389.93275,5702.763565,12885.53006,61701.86507,8146.805093,0,28513.81783,7433.959647,80782.3615,4955.973098,0,14867.91929,40391.18075,0,34691.81169,5451.570408,0,12489.05221,9812.826734,6442.765028,11894.33544,22351.43867,4,0,7,24,256.25,2017
410131102,814.6805093,7830.437495,34691.81169,9069.43077,42076.2116,1486.791929,19144.99197,247798.6549,0,114645.9147,34691.81169,65785.45113,7433.959647,4073.402546,1734.590584,56993.69063,6110.10382,0,4073.402546,49559.73098,54267.90543,0,0,6938.362338,8920.751577,0,9911.946196,16453.83069,0,3320.501976,10952.70055,24779.86549,6690.563683,24779.86549,4,0,7,24,256.25,2017
410131201,4277.072674,12885.53006,51046.52291,9069.43077,57737.08659,0,45540.64047,19823.89239,0,249414.4379,34691.81169,0,27257.85204,5702.763565,3964.778479,54565.26381,4073.402546,0,0,49559.73098,173459.0584,0,0,36674.20093,21310.68432,0,7433.959647,35187.409,0,11696.09651,7334.840185,8425.154267,11646.53678,42670.92838,7,0,7,24,1729.69,2017
410131202,1507.158942,16106.91257,13628.92602,9416.348887,22797.47625,0,15682.5998,14867.91929,0,88759.44149,19823.89239,0,0,5173.221234,3469.181169,40143.3821,4073.402546,0,0,44603.75788,23293.07356,0,13480.24683,7433.959647,14867.91929,0,9911.946196,4509.935519,0,5203.771753,6046.28718,22301.87894,8672.952922,9911.946196,3,0,7,24,1729.69,2017
410131203,0,6938.362338,21806.28163,9069.43077,33452.81841,0,16293.61019,9911.946196,0,4073.402546,17345.90584,0,0,2240.371401,0,47081.74443,3258.722037,0,0,49559.73098,89207.51577,0,0,7929.556957,5947.167718,0,0,15363.5166,0,8524.273729,5947.167718,10903.14082,5947.167718,29091.56209,3,0,7,24,1729.69,2017
410131204,0,8425.154267,7929.556957,9416.348887,31222.63052,0,12627.54789,23293.07356,0,32424.28427,14867.91929,0,32213.82514,2647.711655,1238.993275,45594.9525,3258.722037,0,0,19823.89239,35683.00631,0,13876.72468,8177.355612,10903.14082,0,0,4955.973098,0,4460.375788,9763.267003,0,7929.556957,37169.79824,5,0,7,24,1729.69,2017
410131301,0,3469.181169,4955.973098,3469.181169,22797.47625,0,16089.94006,0,0,1425.690891,13876.72468,8757.815475,2477.986549,4073.402546,743.3959647,29983.63724,4073.402546,0,0,0,36426.40227,0,0,5947.167718,7681.758302,0,3716.979824,9168.550232,0,5550.68987,6442.765028,0,4955.973098,12637.7314,4,0,7,24,230.63,2017
410131302,4480.742801,14124.52333,17345.90584,0,27257.85204,0,8757.815475,7433.959647,0,16700.95044,14867.91929,1547.892968,0,4073.402546,6194.966373,15115.71795,1629.361019,0,8146.805093,24779.86549,22301.87894,0,14372.32198,12637.7314,4955.973098,0,8920.751577,12538.61194,0,3716.979824,10556.2227,7433.959647,5203.771753,13182.88844,6,0,7,24,230.63,2017
410141101,16089.94006,16850.30853,47329.54309,4955.973098,39350.4264,0,30631.98715,12389.93275,37169.79824,20163.34261,54515.70408,0,2477.986549,4073.402546,118943.3544,40638.97941,6110.10382,0,0,17345.90584,16106.91257,0,59719.47583,16850.30853,15859.11391,1486.791929,14867.91929,16106.91257,0,14917.47903,10011.06566,11150.93947,9168.550232,19823.89239,4,0,7,24,1417.63,2017
410141102,7128.454456,7433.959647,12142.13409,3964.778479,14867.91929,0,3462.392165,0,0,39960.07898,9911.946196,0,4955.973098,611.010382,4460.375788,42423.12972,6110.10382,0,0,9911.946196,8672.952922,5947.167718,0,5253.331484,0,0,0,3964.778479,0,3469.181169,1833.710046,0,1982.389239,6492.324759,1,0,7,24,1417.63,2017
410141201,12627.54789,19328.29508,31222.63052,3964.778479,36029.92442,0,17311.96082,0,0,16497.28031,50303.12695,0,0,3055.05191,91685.50232,29735.83859,6110.10382,0,0,9911.946196,60710.67045,0,140749.636,9664.147542,14867.91929,0,0,15611.31526,0,9416.348887,8474.713998,0,8276.475074,13628.92602,4,0,7,24,2384.19,2017
410141202,12220.20764,10903.14082,25027.66415,6690.563683,48320.73771,0,101835.0637,12389.93275,0,41548.70597,44603.75788,75357.94711,12389.93275,10183.50637,8177.355612,39152.18748,6110.10382,0,23625.73477,24779.86549,102588.6431,7433.959647,0,15115.71795,9911.946196,0,7433.959647,14818.35956,0,10407.54351,14521.00118,14867.91929,14620.12064,52781.1135,10,0,7,24,2384.19,2017
410141203,4073.402546,4955.973098,8672.952922,2725.785204,5798.488525,0,24440.41528,4955.973098,0,16619.48239,15859.11391,0,7433.959647,4073.402546,8425.154267,34047.53518,4073.402546,0,6110.10382,9911.946196,34196.21438,7433.959647,0,7186.160992,4113.457672,0,4955.973098,7285.280454,0,4063.897941,7681.758302,4955.973098,8920.751577,33254.57949,4,0,7,24,2384.19,2017
410141204,4073.402546,9168.550232,7433.959647,2973.583859,14669.68037,0,18533.98159,0,0,13226.33807,16850.30853,0,3469.181169,2851.381783,9911.946196,11299.61866,4073.402546,19823.89239,12220.20764,7433.959647,17345.90584,6194.966373,0,7929.556957,7186.160992,0,7433.959647,5699.369063,0,4509.935519,4311.696595,8672.952922,6194.966373,12588.17167,2,0,7,24,2384.19,2017
410141301,2036.701273,3221.382514,7433.959647,2973.583859,20815.08701,0,32587.22037,4955.973098,0,14256.90891,17345.90584,0,4955.973098,3258.722037,5451.570408,22301.87894,4073.402546,0,10183.50637,2477.986549,14867.91929,0,0,4955.973098,0,0,3716.979824,7433.959647,0,3716.979824,5302.891215,4955.973098,4955.973098,14867.91929,4,0,7,24,4124,2017
410141302,4073.402546,4955.973098,8672.952922,2725.785204,5798.488525,0,24440.41528,4955.973098,0,16619.48239,15859.11391,0,7433.959647,4073.402546,8425.154267,34047.53518,4073.402546,0,6110.10382,9911.946196,34196.21438,7433.959647,0,7186.160992,4113.457672,0,4955.973098,7285.280454,0,4063.897941,7681.758302,4955.973098,8920.751577,33254.57949,6,0,7,24,4124,2017
410151101,4073.402546,9664.147542,63932.05297,2031.94897,71861.60992,0,26273.44642,84251.54267,693.8362338,20570.68286,49559.73098,818753.9118,9911.946196,10183.50637,9911.946196,37467.15662,8146.805093,0,81468.05093,49559.73098,147687.9983,0,0,18584.89912,19823.89239,0,0,15611.31526,0,17345.90584,17643.26423,0,19576.09374,60958.46911,6,0,6,24,156,2017
410151102,0,21062.88567,16354.71122,991.1946196,47329.54309,0,39634.20678,59471.67718,0,199617.0918,34691.81169,0,24779.86549,8533.778335,21558.48298,42968.28676,8146.805093,0,0,34691.81169,113987.3813,0,0,23540.87222,26018.85877,14867.91929,9416.348887,36029.92442,0,17593.7045,7979.116688,0,11150.93947,36575.08146,5,0,6,24,156,2017
410151201,0,24779.86549,46090.54981,1040.754351,51343.8813,2180.628163,33340.79984,255232.6146,0,1643658.662,24779.86549,63708.01583,9911.946196,10183.50637,16354.71122,95947.63918,4073.402546,0,0,9911.946196,128855.3006,0,0,24532.06684,14867.91929,0,102340.8445,9812.826734,0,14818.35956,16354.71122,18832.69777,11894.33544,44108.16057,6,0,6,24,3588,2017
410151202,4073.402546,39647.78479,52533.31484,4460.375788,83359.46751,0,37190.16525,99119.46196,1734.590584,29206.29626,48568.53636,4073.402546,34691.81169,10998.18688,15859.11391,137429.134,8146.805093,0,0,19823.89239,212115.6486,2477.986549,0,23540.87222,123899.3275,0,49559.73098,22400.9984,0,24185.14872,39152.18748,10407.54351,17841.50315,107296.8176,10,0,6,24,3588,2017
410151203,0,3122.263052,6442.765028,1040.754351,38160.99286,0,10489.01156,9911.946196,0,3156.886974,19823.89239,16599.11538,0,2525.509579,0,35930.80496,6110.10382,0,0,12389.93275,19823.89239,0,0,10655.34216,17345.90584,0,0,21459.36352,0,11745.65624,5798.488525,0,8028.676419,25275.4628,5,0,6,24,3588,2017
410151204,733.2124584,6442.765028,16354.71122,0,53871.42758,0,20529.94883,24779.86549,693.8362338,8676.347424,24284.26818,18330.31146,12389.93275,2851.381783,1982.389239,80038.96554,0,0,0,12389.93275,64427.65028,0,0,8177.355612,19823.89239,0,11894.33544,8078.23615,59471.67718,7929.556957,9267.669694,8920.751577,12340.37301,39350.4264,5,0,6,24,3588,2017
410151301,814.6805093,4955.973098,7929.556957,1635.471122,78304.37495,0,21792.70362,2477.986549,693.8362338,1486.791929,17345.90584,2036.701273,9911.946196,2851.381783,0,89306.63523,2036.701273,0,0,2973.583859,41630.17403,0,0,5748.928794,2477.986549,0,0,15363.5166,0,8672.952922,11497.85759,0,10853.58109,55754.69735,8,0,6,24,156,2017
410151302,0,6194.966373,4460.375788,743.3959647,41877.97268,0,8431.943271,2973.583859,0,122.2020764,19823.89239,2036.701273,9911.946196,733.2124584,0,41332.81564,3258.722037,0,0,2973.583859,59471.67718,0,0,3964.778479,9911.946196,0,16354.71122,8326.034805,0,11547.41732,7235.720723,8920.751577,7879.997226,29438.4802,6,0,6,24,156,2017
