id_n,total_gross_income,total_taxable_income,ssc_w,total_pit
22266,234538,77123,61415,7712
427136,208700,67620,54280,6762
367460,206020,58186,56656,5819
92395,234995,77451,61544,7745
789613,230315,74064,60251,7406
7909,235415,78342,61073,7834
566846,233085,77000,60085,7869
375719,223482,66941,60541,6694
153168,200375,78211,48259,7821
701509,230298,74049,60249,7405
109754,224178,100344,58379,10312
457780,223716,109721,60486,10972
447905,218466,71778,56870,7178
186492,230274,74004,60270,7400
664335,212176,64437,58348,6444
99195,228235,72407,59828,7241
323274,219084,62836,60248,6284
373479,228494,99903,56591,10702
19857,230206,73955,60251,7395
412453,223225,66755,60470,6675
612743,226710,226710,0,34006
579188,233507,76348,61159,7635
169108,221465,64562,60903,6456
657196,190790,85465,46989,8547
198379,231024,74575,60449,7457
507559,193484,63359,50125,6336
662642,231031,74553,60478,7455
602564,206820,201023,0,22369
567972,205498,90639,53404,9064
565457,197426,39992,0,4031
91758,231018,74767,60251,7517
694402,216652,169752,18329,16975
792236,235580,77905,61675,7790
167968,232630,75765,60865,7577
473452,230328,74074,60254,7407
393375,233267,73119,64148,7312
309746,224214,94554,57660,9455
337963,183843,61698,50557,6170
492702,222619,65399,61220,6540
404603,228394,69586,62808,6959
110409,200980,57710,55270,5771
107182,198119,106582,35814,10658
606581,181232,82876,46756,8288
285383,222802,83796,58215,8380
251269,213289,58635,58654,5863
183526,233713,76515,61198,7652
85856,230195,73947,60248,7395
484109,230359,72844,61515,7284
62102,230304,74053,60251,7405
32777,230303,74052,60251,7405
510352,188478,95092,0,9541
572078,219088,62839,60249,6284
393368,235415,77762,61653,7776
485018,196807,69447,51683,7222
106010,195637,101600,50692,10160
708457,214272,72267,54005,7227
426354,191311,191311,0,19161
298116,200114,64174,55031,6417
250382,232210,75418,60792,7542
251632,234351,94870,59862,9759
512001,220295,105246,60208,10525
35504,231083,71981,59779,7717
43160,219637,44435,0,4475
171826,228633,72841,59792,7284
6410,191367,50741,52626,5074
131750,229681,73928,59753,7460
298770,227818,72241,59577,7224
697636,205390,65190,53400,6519
415288,220676,63990,60686,6399
602765,220511,63870,60641,6387
21504,230118,73891,60227,7389
318551,230730,74359,60371,7436
422162,228679,72848,59831,7285
699204,223553,66213,61340,6646
758775,223597,57200,29585,5720
410748,230195,73947,60248,7395
256219,217474,61699,59775,6170
157432,221885,64867,61018,6487
577374,192256,192256,0,19810
384866,193850,73926,50201,7393
21471,220312,63726,60586,6373
169254,233942,76694,61248,7669
587861,230175,73841,60334,7384
632098,188514,56684,51830,5670
657106,230305,74054,60251,7405
487533,229257,73267,59990,7327
688198,190252,38050,0,3805
520580,208600,208600,0,20860
543275,230142,74905,61533,7671
682581,200523,200523,0,30078
209666,214236,65676,58915,6568
373344,220346,83358,57369,8356
850642,216240,43248,0,4325
200246,225319,67356,61963,6736
726823,229466,73333,60133,7333
753820,231894,219456,5009,22116
572154,231253,74775,60478,7478
269801,185276,37055,0,3706
609040,233281,76211,61070,7621
685951,228987,73102,59885,7310
734601,229980,73684,60296,7368
625181,184475,184475,0,18448
762412,203307,108925,54382,10893
276959,221614,64670,60944,6467
401910,230382,74113,60269,7411
309611,232581,75677,60904,7568
223669,209516,67931,54576,6793
799832,235538,75987,63551,7599
34815,223035,62058,59426,6206
335554,229332,73374,59958,7337
412619,232145,75361,60784,7536
24294,230212,73990,60222,7399
211661,215891,90264,57827,9026
307695,230624,74319,60305,7432
257581,187683,62174,48557,6217
289234,194279,65415,50319,6542
777893,192189,70545,49644,7055
113127,228674,72786,59888,7279
324867,230869,230869,0,23087
474258,196650,83093,54079,8309
399583,212148,68805,55343,6880
715512,189768,86654,48214,8665
677293,200561,112243,55154,11224
639199,214769,80348,55945,8035
397464,232291,75493,60798,7549
215424,224714,81383,58714,8138
615235,194401,39624,0,4014
570444,234355,73907,64448,7391
156217,200770,65558,55212,6556
64453,230260,74012,60248,7401
42329,218891,218891,0,21889
710181,222239,65123,61116,6512
305621,215172,91386,56064,9139
739447,228483,228483,0,24024
120877,232023,75211,60812,7521
112238,193410,97329,47211,9733
114427,182650,70826,45207,7083
206547,228539,72764,59775,7276
452686,202443,64521,52589,6452
190460,201260,67166,54094,6717
408252,199924,56945,54979,5694
179936,227732,45547,0,4555
111490,229477,70646,62831,7065
267394,231452,74889,60563,7489
457778,200442,69215,55122,6922
148100,235167,75260,63907,7526
618822,234919,114316,64603,11432
665222,231840,75164,60676,7516
220867,197309,60817,53038,6082
278268,225612,68119,61493,6812
795769,228493,72698,59795,7270
204065,181158,79235,38792,9928
527337,232973,75991,60982,7599
645454,202595,62707,55714,6271
519596,215277,119769,39005,11977
642938,230220,72037,62183,7409
507643,213300,77668,55633,7767
612988,230206,73955,60251,7395
595570,205060,90293,54324,9405
544851,230321,74069,60252,7407
114316,221697,120564,59394,12342
269979,206511,41302,0,4130
633055,232023,73792,62631,7593
218943,214376,72550,57426,7255
674594,234292,234292,0,23429
157820,181973,36395,0,3640
23487,213854,115780,50074,11578
465790,230059,72321,61738,7232
19028,196969,71108,53861,7111
701938,232420,72504,63916,7250
186608,231271,74754,60517,7475
346014,204965,87305,53279,8730
270102,227635,72466,59517,7247
740662,216792,61174,59618,6117
579741,198972,137668,38512,13767
794134,205901,86819,46039,8682
842147,195000,195000,0,29250
334702,218810,62637,60173,6264
539570,231142,74664,60478,7466
26643,231749,75074,60675,7507
624762,224030,68255,59775,6826
703418,234991,77430,61561,7755
111425,231322,75146,60176,7515
699635,224086,120756,61624,12076
170574,222021,71251,57970,7125
160222,229969,73814,60155,7381
764884,218397,85054,56943,8505
94408,223953,67282,60671,6728
447648,202845,98101,52405,9837
502519,220535,217180,1537,21718
314730,197532,97519,51213,9752
98378,234852,75337,63515,7534
612026,198932,39787,0,3979
38681,223569,71957,58395,7196
142125,198161,73502,54494,7350
422428,224030,68255,59775,6826
538701,235183,79235,64675,7923
552700,209990,86803,54665,8680
471307,211775,95749,55156,9575
614598,190454,56936,52375,5694
435707,227836,72267,59569,7227
791800,199129,75451,51678,7545
46017,232320,75488,60832,7549
402240,203094,83444,52826,8344
574954,231822,76030,59792,7762
731184,223411,78163,61438,7816
667837,224107,100222,53956,10022
453779,234538,74202,64336,7450
580307,235468,77800,61668,7780
577562,231032,74554,60478,7455
525125,185055,37011,0,3701
642771,235467,77800,61667,7780
518500,193141,81038,51739,8104
805707,226228,83828,59127,8383
455398,232605,75725,60880,7572
201680,229540,75634,63124,7563
288516,234396,77020,61376,7702
544072,219411,78964,56257,8073
160639,233868,76610,61258,7661
248038,207701,68935,54062,6893
417214,181722,41962,0,4547
4074,231211,74684,60528,7468
417105,218142,78568,56907,7857
233070,219920,63442,60478,6344
799920,228943,73039,59904,7304
439682,223619,69179,58440,6918
579045,201907,70122,53213,7012
741094,184181,158374,0,18848
614026,229646,73549,60097,7355
851633,219875,109937,0,16491
100056,192715,39051,0,3937
280006,231828,75701,60127,7669
788126,228094,72305,59789,7230
245349,193479,72503,47071,7277
616075,195582,62974,50703,6297
83656,235447,74699,64748,7470
232684,191657,191657,0,28749
100444,231363,74794,60569,7479
238315,217835,89206,56819,8921
1583,225060,72814,58533,7306
549332,186254,186254,0,18625
64071,232105,75362,60743,7536
484583,230386,71030,63356,7103
693953,223243,83398,59846,8340
799406,217419,61629,59790,6163
791004,227484,68926,62558,6893
697361,195934,86686,30127,11153
393323,220284,71631,57523,7163
210224,233472,76378,61094,7638
449405,229653,77407,60072,7741
715865,218295,69240,57561,6924
143598,181380,107705,46402,10853
575746,215039,155748,16677,19030
472861,188803,86765,48838,8676
583442,230853,71368,63485,7137
773215,231999,74207,62883,7421
240696,189014,58575,50439,5858
233074,191504,74157,49620,7416
100334,234470,77032,61438,7703
234063,218403,90146,56953,9015
843586,200535,43482,0,4559
345120,229917,72753,61164,7650
150153,231284,74754,60530,7475
206999,184998,74890,49041,7489
626379,223951,71234,61587,7123
546394,230304,74053,60251,7405
350481,233974,76687,61287,7669
347348,225858,68358,61500,6836
332848,226868,226868,0,22697
557554,229011,73142,59869,7314
548744,222609,74308,60301,7431
531766,200867,68715,52152,6871
247076,232063,75454,60609,7545
174652,185526,185526,0,27808
425379,233192,76120,61072,7612
589827,193520,63615,49219,6362
183383,186029,68502,48072,6850
109055,233261,74337,62924,7434
135047,202809,162231,21448,16223
36942,185456,185456,0,18987
637694,229130,72879,60251,7288
79935,230625,74259,60366,7426
10947,233413,76298,61115,7630
459424,233375,101050,56690,10901
88779,230206,73955,60251,7395
306521,219084,62836,60248,6284
273702,211190,71578,54991,7158
48515,196394,82204,54008,8220
544581,217100,61398,59703,6140
429616,209100,41820,0,4182
226515,230293,74045,60248,7404
19727,219095,62844,60251,6284
585282,198098,55621,54477,5562
14106,227141,89249,59378,8925
95636,232162,75434,60728,7543
199034,228593,72838,59755,7284
651868,231131,74656,60475,7466
286181,234002,77776,60226,7778
306239,219538,86230,56743,8623
122493,229959,73707,60252,7371
13456,221994,65862,60132,6586
453173,226669,116488,62181,11649
217457,222292,65162,61130,6516
706308,234733,74181,64552,7418
455502,222907,92408,61299,9241
735294,193100,193100,0,19310
195243,208958,86155,52440,8968
374341,224315,66628,61687,6663
714106,220663,62051,58324,6419
607688,223800,68088,59712,6809
731403,232856,75448,61408,7545
463344,232960,47099,0,4742
642423,217389,108723,55657,10872
452841,218922,141547,58945,14272
231699,232736,74109,62627,7411
425324,230242,74008,60234,7401
131132,213300,191970,0,28796
718871,220524,66019,58505,6602
707396,219099,62847,60252,6285
369546,211570,112454,56207,11605
288483,234768,77280,61488,7728
433773,197480,66198,51282,6620
794459,233560,73331,64229,7333
619676,198561,39712,0,3971
108529,222919,67144,59775,6714
643984,227330,71900,59430,7190
295683,233026,89626,61000,8963
645814,231218,74716,60502,7472
844651,187386,126258,0,12626
301348,202078,90265,52335,9050
397132,230510,103657,60308,10366
21096,219110,62855,60255,6285
289275,199930,56980,54950,5698
419284,219923,219923,0,21992
299753,230262,74014,60248,7401
350101,229773,73522,60251,7352
685917,218171,62174,59997,6217
30797,218475,62394,60081,6239
678711,231129,74651,60478,7465
444846,230195,73947,60248,7395
231928,231159,115569,0,17335
474371,212444,63021,58293,6326
355538,181441,78812,42294,7881
734031,230113,73918,60195,7392
502753,228636,72844,59792,7284
776087,192531,192531,0,28880
459470,230273,74022,60251,7402
204864,229773,73522,60251,7352
550199,224178,44835,0,4484
359368,230513,74230,60283,7423
143513,228939,73088,59851,7309
308933,231378,74835,60543,7484
743037,213522,77890,55633,7789
637795,230195,73947,60248,7395
717381,232855,83220,64035,8322
774705,185423,63144,50991,6314
666473,208918,88234,50852,8823
361027,229053,84769,62379,8477
355091,192430,91665,52765,9166
96504,202325,56944,54723,5694
30717,230293,74045,60248,7404
627917,219095,62844,60251,6284
698970,230234,73986,60248,7399
434406,230229,74024,60205,7402
536267,226100,192189,0,28828
432624,229860,72872,61684,7287
849599,212477,212477,0,21248
378799,226746,89608,62355,8961
742758,230317,74066,60251,7407
445775,232896,76421,60475,7730
642338,221001,72590,60775,7259
758649,226160,69912,60248,6991
19357,219095,62844,60251,6284
478671,230270,74029,60241,7403
322939,203867,65960,52955,6596
44905,214643,193314,0,28997
7510,230460,77958,58788,8074
649300,214284,82265,58928,8226
33904,199082,109567,51750,10957
757291,217438,61643,59795,6164
805366,223699,66182,61517,6618
759573,191312,61709,49603,6718
736857,234135,234135,0,23414
118485,212090,103283,55242,10328
552666,195210,128952,26258,17357
583544,233152,76118,61034,7612
505937,217812,118087,39314,13009
406176,230358,75208,60293,7521
596798,230397,74146,60251,7415
385021,229739,73708,60031,7371
433241,184733,157198,10773,15720
334900,230195,73947,60248,7395
448307,206711,98464,51598,10255
802254,194988,69366,53622,6937
498559,218520,62427,60093,6243
9669,229574,73524,60050,7352
100737,222787,65610,61177,6577
675795,234200,77205,60995,7720
756188,233834,77583,60251,7758
283112,220971,44701,0,4502
122722,234386,78135,60251,7813
626425,235151,74484,64667,7448
66680,227149,45429,0,4543
526643,231131,74656,60475,7466
750809,226523,105576,56947,10969
773281,184198,78618,47572,7862
439755,230057,73786,60271,7379
643860,228608,72823,59785,7282
647888,197744,69625,54380,6963
276566,190086,62353,49188,6235
218031,228027,69625,62402,6963
528445,227317,71887,59430,7189
786345,225883,124527,62118,12453
785890,220843,101281,57649,10128
106768,199781,59116,54023,5912
205284,233024,76059,60965,7606
361440,213263,46653,0,4665
136437,209288,141066,28222,14107
112521,220921,64321,60600,6432
448209,206977,96109,47556,9611
626320,201815,64220,52551,6422
712208,228341,72664,59677,7266
460922,235064,78470,60594,8023
789272,227120,71687,59433,7169
430636,187656,96671,51605,9667
374556,232291,75573,60718,7557
120987,207051,70005,52967,7001
541836,231467,98359,63653,9836
222629,228857,73026,59831,7303
441407,223547,66132,61415,6624
456416,230397,74146,60251,7415
222654,233272,76202,61070,7620
647055,220651,191242,0,28686
614231,225693,119158,48100,13412
172362,228917,223781,0,24895
663720,233672,76498,61174,7650
198815,234882,77356,61526,7736
627804,221997,73734,60462,7397
451032,230262,74014,60248,7401
395279,213336,213336,0,21334
345053,202137,64595,52590,6459
585074,232943,76321,60622,7632
197361,209868,67610,54658,6761
229258,185854,86775,51079,8677
761214,230303,74052,60251,7405
443447,211458,68393,55065,6839
470507,230330,78002,62119,7800
407826,229346,70887,62459,7089
113735,223029,75716,58222,7572
418645,209665,82456,54575,8246
28950,226527,84232,62295,8423
397898,229654,73496,60158,7350
450242,219347,89037,57110,9487
146875,217367,61744,59623,6174
526791,216871,72287,56584,7229
156931,185812,80431,47990,8043
202272,218636,62511,60125,6251
429353,226668,68334,62334,6833
447719,226913,69428,61485,6943
7907,221581,121464,57334,12241
439577,231092,74628,60464,7463
320389,208687,97124,44363,12081
104394,228707,72868,59839,7287
752347,233290,76218,61072,7622
607713,221674,64714,60960,6471
808121,219684,119998,60413,12000
565143,235020,77476,61544,7748
797458,214351,45399,9090,4540
383881,235140,78891,60249,8136
300603,181229,101573,49838,10157
700250,205122,57804,56409,5780
89314,225886,76123,59036,7612
671463,230293,74045,60248,7404
590948,231133,74657,60476,7466
207476,218351,64122,60047,6412
1000,229017,73120,59897,7312
440757,230317,74066,60251,7407
174259,229664,73562,60102,7356
785700,191826,95075,52351,9565
450156,225877,85221,59027,9078
440181,235038,74403,64635,7440
559225,228433,73782,59794,7378
192821,231284,74678,60606,7468
146727,185163,89450,44583,8945
232490,230872,74468,60404,7447
69957,215771,215771,0,32366
764710,219127,67292,58427,6729
760222,230698,71256,63442,7126
781865,228453,228453,0,22845
175921,221033,92852,57705,9285
387852,231784,96711,52273,11191
69395,232522,75664,60858,7566
522503,209985,95148,57746,9515
190489,230397,74146,60251,7415
98400,216096,60670,59426,6067
758010,187973,67634,51387,6763
754133,228151,72396,59755,7240
592986,228538,72776,59762,7278
569755,224023,54948,36171,5495
38035,228776,120963,62913,12096
281149,225691,67626,62065,6763
147683,192918,71148,49944,7115
573925,231649,75398,60251,7634
252502,187001,62093,51384,6211
86657,228696,72891,59805,7289
120973,219084,62836,60248,6284
543584,228652,72855,59797,7286
102217,235391,78936,60455,7894
102844,235395,79144,60251,8164
544731,230606,74355,60251,7455
759201,221214,97044,57625,9704
175830,230777,74396,60381,7440
388741,229003,70333,62670,7033
572695,221487,75664,57823,7566
642370,230578,74133,60445,7413
282862,203961,70180,53003,7018
341485,219766,63330,60436,6333
390767,230249,74004,60245,7400
343916,231176,71603,63573,7160
104259,210295,67550,54745,6755
438502,228633,72841,59792,7284
476684,217363,61588,59775,6159
296979,228806,73016,59790,7327
