id_n,total_gross_income,total_taxable_income,total_pit,total_net_icome
338161,520303,281253,28131,0
546148,520338,281245,28125,0
472573,520343,305181,30518,0
348239,520351,281254,28125,0
321295,520357,301631,31634,0
12821,520370,314979,31498,0
595298,520371,305316,30532,0
310234,520391,104585,10490,0
386448,520406,300078,30952,0
219730,520454,281329,28133,0
473476,520459,377227,50672,0
55699,520478,290172,29017,0
521888,520502,104101,10410,0
569671,520514,286386,31313,0
205293,520516,302211,33871,0
665970,520532,281386,28139,0
327975,520538,284446,28445,0
145771,520539,317154,38218,0
596025,520548,305077,30508,0
516397,520585,284404,28449,0
151624,520593,339694,34091,0
591379,520615,286313,28956,0
12559,520626,289138,28914,0
695892,520636,284544,28454,0
163466,520637,284621,28491,0
7669,520640,305842,31093,0
285891,520642,284574,28457,0
72565,520655,116149,11783,0
151914,520665,297666,29767,0
13781,520666,281483,28148,0
401,520676,294705,29682,0
28527,520701,285322,28532,0
242405,520706,169646,16996,0
547530,520733,282960,29144,0
82759,520762,281876,28246,0
459403,520794,326549,40272,0
640965,520797,331071,37351,0
108122,520801,298355,30335,0
51384,520814,295429,29543,0
260736,520815,281591,28159,0
462515,520832,281631,28168,0
307335,520834,308494,30849,0
404104,520836,351727,46286,0
389384,520842,304918,32118,0
394999,520877,144329,14433,0
588885,520938,104188,10419,0
137452,520953,284746,28475,0
81639,520954,284930,28537,0
740138,520955,284775,28477,0
52244,520963,324630,32463,0
752451,520971,282022,28202,0
62597,520979,235653,23565,0
766073,521021,281740,28174,0
476582,521044,281806,28190,0
5423,521047,290706,30131,0
429348,521073,299175,33408,0
803386,521076,287041,28704,0
494564,521110,408560,50129,0
593385,521117,104225,10422,0
702287,521136,317000,37531,0
672781,521153,313281,31414,0
774459,521185,293007,31382,0
536705,521198,281869,28187,0
240363,521239,283667,28688,0
553155,521246,287092,29092,0
190184,521249,284979,28498,0
278442,521278,285403,28599,0
227374,521278,104255,10426,0
783987,521325,286544,29488,0
119671,521343,284830,29803,0
268795,521359,285068,28507,0
87795,521372,281995,28199,0
26570,521404,286618,28665,0
380632,521422,285110,28511,0
628718,521426,285120,28512,0
199476,521441,282436,28452,0
606525,521451,285437,28602,0
372120,521455,104291,10429,0
317083,521471,286271,28680,0
65771,521491,138983,13936,0
424042,521494,281741,28212,0
562811,521507,283213,28525,0
635213,521543,294719,29472,0
230897,521562,271181,27118,0
62114,521574,307051,31753,0
730324,521608,282166,28217,0
448651,521632,304072,30919,0
12761,521638,282188,28219,0
378498,521674,521674,78251,0
396092,521689,282761,28374,0
374608,521696,313346,31335,0
400164,521713,288200,28820,0
619347,521754,308118,35511,0
481483,521758,286980,28698,0
317349,521760,291516,29152,0
221475,521760,521760,52176,0
145541,521761,303371,33619,0
121504,521764,290965,29120,0
744472,521768,290754,29075,0
334252,521777,285374,28537,0
195432,521798,285665,28566,0
467318,521823,299469,30771,0
541119,521831,356910,35691,0
497292,521833,282329,28233,0
794844,521835,296006,31527,0
255561,521836,282331,28233,0
121356,521839,282333,28233,0
745484,521839,286917,28692,0
514861,521855,210227,21143,0
509327,521866,285426,28543,0
485651,521878,285478,28548,0
304531,521879,288779,28878,0
435389,521899,286706,28791,0
489267,521917,285498,28550,0
711801,521927,282397,28240,0
34348,521933,282401,28240,0
154677,521955,282417,28242,0
324599,521963,286692,28669,0
338070,522031,298333,29833,0
24836,522054,321169,39150,0
428751,522059,285788,28617,0
488409,522061,297945,29795,0
188094,522073,148854,14948,0
225858,522081,380988,55915,0
157852,522108,365476,54821,0
130909,522113,282532,28253,0
581449,522146,284389,28439,0
283543,522169,291128,29113,0
340696,522175,287359,28772,0
245711,522178,285665,28567,0
679716,522194,292503,30030,0
687668,522231,300127,30013,0
236321,522279,283477,28498,0
434061,522283,285515,28552,0
141792,522286,336169,47055,0
681166,522289,282660,28266,0
82917,522317,294408,30941,0
190724,522323,289182,29544,0
750424,522344,325357,32686,0
66591,522347,522347,55019,0
248821,522365,285838,28607,0
802537,522408,311487,31149,0
538675,522435,282765,28277,0
390459,522436,290158,29016,0
327463,522446,317393,36239,0
168433,522456,264814,26481,0
666668,522475,329376,32938,0
97621,522501,295446,29545,0
113056,522523,273796,27411,0
114579,522532,287052,28705,0
196357,522544,306777,30678,0
674045,522557,291325,29133,0
33322,522567,291348,32792,0
565025,522574,297977,29808,0
347717,522587,320596,43751,0
30987,522605,286861,28686,0
539658,522616,288855,28885,0
761690,522617,291440,30137,0
439441,522623,293913,29391,0
628833,522623,285984,28598,0
415170,522630,104526,10453,0
231033,522633,285964,28596,0
261866,522650,262600,26301,0
715523,522671,323088,33684,0
54422,522674,286047,28605,0
384255,522675,287097,28710,0
294427,522717,286991,28758,0
105113,522749,282993,28299,0
132467,522758,286018,29151,0
690509,522761,283002,28300,0
466163,522777,105084,10552,0
259371,522784,283018,28302,0
671193,522791,283023,28302,0
80423,522803,293223,31175,0
255965,522806,298764,29876,0
603974,522820,289372,28937,0
559815,522878,509104,76005,0
738303,522909,105089,10541,0
338612,522911,287388,28739,0
207759,522919,286195,28620,0
765555,522937,297872,29787,0
514684,522943,287390,28968,0
434868,522950,283139,28314,0
556377,522957,104592,10459,0
33412,523023,285965,28597,0
147844,523026,136637,13664,0
769354,523068,104614,10461,0
609729,523070,286308,28631,0
795247,523075,329972,40935,0
650294,523092,309231,31389,0
68472,523112,288262,28826,0
5716,523118,283261,28326,0
663636,523118,283261,28326,0
45193,523124,285707,29015,0
755120,523171,294748,30799,0
343053,523175,284401,28640,0
81086,523185,288809,28881,0
765346,523214,302711,30271,0
536962,523265,289590,28959,0
316911,523281,283379,28338,0
638807,523296,286463,28646,0
698118,523303,297875,29788,0
72066,523318,283406,28341,0
326311,523318,287511,28751,0
571134,523324,302770,30492,0
426727,523333,312149,35879,0
569713,523335,289590,28959,0
392190,523336,283419,28342,0
71020,523348,240395,24767,0
12918,523349,286666,28710,0
579364,523356,113005,11392,0
741660,523367,291637,29607,0
768951,523369,104674,10467,0
187201,523370,308738,31606,0
573738,523381,330282,36487,0
342117,523414,142377,14238,0
33360,523419,311437,31144,0
659053,523420,287391,28739,0
97059,523462,294977,31038,0
236411,523482,315531,37373,0
718730,523492,300878,30329,0
391891,523523,286671,28667,0
79843,523528,283558,28356,0
55352,523532,299726,29973,0
569903,523568,284655,28660,0
430218,523582,286714,28671,0
126429,523619,312208,37779,0
733207,523642,287588,29529,0
744239,523662,292999,30438,0
730718,523663,409440,41182,0
494750,523700,286765,28676,0
142564,523701,283683,28368,0
804226,523710,295301,31001,0
601256,523724,287983,29577,0
30183,523759,291117,29112,0
754599,523812,290564,29736,0
314560,523840,308144,35244,0
449955,523844,286865,28687,0
759765,523853,288426,28843,0
645463,523872,283807,28381,0
478463,523891,283821,28382,0
465216,523913,291837,29184,0
133037,523919,330901,37759,0
658095,523929,295289,29607,0
145289,523937,285703,28570,0
482598,523983,287554,28755,0
726615,523984,295555,29555,0
278624,523987,489305,65062,0
87650,523995,292453,29245,0
152744,524016,283912,28391,0
791814,524016,330792,33079,0
319019,524029,262599,33495,0
765523,524033,287927,28793,0
625713,524045,342211,34221,0
204151,524078,290575,30261,0
168796,524093,287050,28705,0
67730,524100,287028,28703,0
576492,524132,286097,28610,0
770127,524133,105334,10565,0
549569,524139,312106,37483,0
591076,524154,287180,28741,0
601087,524164,296474,29647,0
352663,524165,287779,28778,0
441429,524173,284025,28403,0
750576,524177,284028,28403,0
57825,524182,299548,32776,0
10465,524186,296964,30294,0
184216,524194,340222,43676,0
531804,524207,331888,33189,0
785932,524211,288383,28877,0
4676,524216,284057,28406,0
730955,524224,294512,29451,0
738092,524254,104850,10485,0
448416,524265,287089,28709,0
188801,524265,302242,30224,0
362884,524273,288620,28862,0
675231,524289,288235,28823,0
461357,524304,365979,36598,0
208884,524385,289565,29391,0
397220,524410,311500,31150,0
522226,524411,299416,30653,0
601181,524433,298881,29888,0
291234,524449,292184,30665,0
712673,524450,312995,36530,0
308199,524456,292696,30288,0
408035,524531,285486,28656,0
348203,524540,290125,29512,0
10837,524549,288366,28837,0
673539,524564,287779,28778,0
97536,524574,182925,18292,0
347722,524581,291202,29120,0
1408,524581,347222,48409,0
697662,524583,362578,36258,0
768749,524600,524600,53107,0
226513,524616,284347,28435,0
424022,524623,284352,28435,0
446379,524633,287356,28736,0
388725,524642,337632,45383,0
308212,524650,300329,33154,0
345617,524654,287430,28743,0
118072,524680,290626,29117,0
220445,524700,284408,28441,0
326597,524701,294014,29401,0
53357,524710,300840,30265,0
541287,524715,353657,35366,0
162006,524722,288396,28840,0
391995,524729,284429,28443,0
549375,524738,286268,28627,0
2974,524743,286137,28645,0
135654,524745,284440,28444,0
93632,524828,308685,31381,0
32210,524854,288737,28874,0
231213,524859,104972,10497,0
122005,524909,365043,36504,0
623834,524929,104985,10498,0
764333,524931,287572,28757,0
72981,524985,297390,29739,0
619267,524990,296705,29671,0
400224,524991,284618,28462,0
289140,524992,284619,28462,0
514636,524998,293166,30318,0
327439,525011,292842,29284,0
587718,525019,284639,28464,0
616446,525029,288557,28856,0
708633,525048,331068,40208,0
658859,525061,291444,29815,0
390453,525066,287284,28925,0
393219,525067,286884,28688,0
461221,525087,344260,36018,0
174523,525110,356696,35670,0
738528,525121,325248,39264,0
58517,525135,287778,28778,0
141915,525136,291784,29768,0
550980,525140,121890,12189,0
56674,525160,287814,28781,0
496902,525171,286582,28658,0
222769,525174,452422,67863,0
17030,525226,117992,11799,0
664067,525245,318644,31864,0
711386,525254,290034,29003,0
589952,525273,284928,28549,0
150965,525317,287963,28796,0
491508,525327,287972,28797,0
576394,525338,287953,28795,0
245744,525350,284879,28488,0
152740,525358,308523,33557,0
239062,525376,288006,28801,0
751217,525384,292198,30305,0
227850,525412,284924,28492,0
183465,525416,286760,28676,0
351935,525427,301437,30978,0
71763,525432,284938,28494,0
238463,525448,291105,30230,0
64358,525452,294858,29636,0
337547,525482,288060,28806,0
162630,525501,525501,52550,0
161645,525516,181833,18183,0
65946,525547,288775,28878,0
281432,525558,289229,28923,0
253549,525569,288561,28936,0
198584,525584,285048,28505,0
116379,525601,285061,28506,0
146310,525602,285121,28523,0
547892,525626,290025,29002,0
518139,525637,285087,28509,0
576148,525647,268248,31614,0
351583,525655,285100,28510,0
730973,525656,291806,29181,0
124016,525663,362346,36385,0
647858,525665,289838,28984,0
603800,525675,288741,28874,0
448369,525677,289005,28901,0
734198,525688,288776,28933,0
21856,525695,289648,29786,0
291533,525700,293963,29396,0
274865,525725,288997,28900,0
402821,525735,303624,30912,0
399299,525739,311642,31175,0
593082,525751,285169,28517,0
803266,525754,291811,29813,0
142151,525758,312005,31201,0
3272,525792,288823,28882,0
118127,525859,309188,35271,0
287981,525880,288380,28838,0
307390,525893,288570,28857,0
360082,525919,525919,78888,0
697980,525934,285302,28530,0
519738,525935,297513,29751,0
790922,525962,287271,28748,0
151500,525963,191967,19197,0
700864,525966,293693,30346,0
281026,525968,288847,28933,0
543186,525995,298627,36570,0
312690,526014,292388,29603,0
299500,526023,285367,28537,0
515427,526072,369821,36982,0
564881,526076,285405,28541,0
616461,526083,203797,20722,0
213692,526147,292066,29207,0
741611,526149,285458,28546,0
60494,526193,285061,29561,0
168812,526204,305704,30583,0
788059,526231,285517,28552,0
45295,526238,217282,21728,0
187500,526253,288619,28862,0
459287,526260,287372,28737,0
26328,526271,288533,28853,0
635228,526273,290154,29015,0
242096,526274,357066,48145,0
340501,526275,304417,31201,0
607346,526279,285552,28555,0
234070,526299,285786,28618,0
417554,526314,338155,42639,0
203038,526317,299635,29963,0
711599,526326,288669,28867,0
551495,526326,286572,28657,0
451929,526343,313344,31334,0
572960,526368,306675,30668,0
185798,526391,285137,29208,0
576454,526403,290226,29023,0
664441,526432,285663,28566,0
390934,526449,288021,29156,0
164944,526488,294835,29484,0
542911,526491,331277,35182,0
724127,526500,312520,31687,0
104577,526537,333544,44854,0
121231,526541,317148,37425,0
401693,526651,292654,29265,0
530899,526696,285855,28585,0
628853,526722,285873,28587,0
495377,526730,313744,31374,0
628657,526753,289210,30870,0
287744,526762,192352,19235,0
60407,526762,343001,34865,0
357997,526816,290220,29022,0
592098,526823,526823,79023,0
278047,526824,316200,36121,0
109178,526826,287171,28717,0
583459,526842,302897,30290,0
38705,526855,354784,43596,0
785131,526867,357652,49221,0
246192,526876,292165,29368,0
619136,526894,252708,25271,0
420122,526896,286000,28600,0
528276,526903,287838,28784,0
438925,526927,288467,28847,0
600026,526932,313526,31353,0
159992,526949,311563,32436,0
709072,526989,284996,30136,0
678714,527001,281853,29676,0
109188,527007,286080,28608,0
46456,527013,324307,39096,0
268059,527068,286124,28612,0
794651,527070,297737,29774,0
557137,527091,305212,30521,0
78992,527095,290882,29143,0
636400,527100,300297,30030,0
