id_n,Salaries
18886,11222
738394,3333
261480,9043
862242,2000
80845,778
827728,7222
275852,8260
631060,6776
853504,2222
849410,80
840405,3350
466675,6343
717538,5029
283371,1378
317897,2353
568779,2353
726333,3218
194611,909
865278,10477
826277,8074
768931,3204
625304,12642
847526,10234
616716,477
688660,3529
866950,3000
85471,3532
601728,12567
428164,371
328367,634
183225,500
323837,2353
322564,4624
842960,8888
76150,3600
487938,544
835455,6044
554950,6000
849112,3529
879873,3529
740749,10784
819353,4376
220067,3493
784058,15512
472184,7530
861026,6133
43907,10903
850122,9035
825652,2490
186402,3316
622964,1143
553725,3289
853125,1460
317912,3717
842752,1556
172430,2546
156475,6092
475201,2349
68167,477
509678,7559
188617,5175
507241,218
847557,9493
311831,2353
329863,10897
843130,4783
557861,7464
861028,1778
876157,3003
591993,13334
847914,1328
625053,2019
43122,24
843945,2700
770129,737
874772,13000
310327,1884
881806,50
807422,14872
540752,706
621414,13776
764535,4444
866805,7500
873809,7406
876576,15000
838320,13055
181537,9693
848128,169
838941,1047
757003,2353
314912,1000
460219,14026
621156,10778
507101,3333
373204,2754
858086,15000
590442,8888
386233,11333
644762,100
419745,4444
854182,1246
281966,14823
473294,966
10170,8400
685419,6889
134861,1322
824868,2353
844277,360
49974,6667
68131,5936
669370,210
474785,1273
883688,13611
776143,530
437520,5788
270007,3571
568558,6390
160922,3574
473096,13940
772651,15525
68823,706
862313,3066
570143,250
381264,2000
837566,1176
591849,2222
855297,2000
879913,11778
850284,1
855741,12540
373695,556
830249,684
830915,14515
47003,7220
344334,5040
596482,180
658210,11222
880960,2365
415702,2595
867758,1039
232853,14176
820805,13180
854380,15202
212655,2353
685146,636
692851,3997
515828,6829
180966,5118
679404,6243
182372,5365
685024,3934
857677,11111
280588,5263
310321,1429
779656,12682
773869,5001
564065,5225
767750,36
683567,412
781387,10517
733829,583
841140,11022
680742,8433
367797,3333
835395,14230
880627,140
765673,12114
869016,3468
228414,1118
882432,4624
874799,7859
40222,550
812928,6375
555340,2353
561218,13465
415743,12710
884973,7059
139493,4000
290462,6345
379782,6452
598824,322
526080,3333
58289,15391
871861,7563
850348,3529
800311,2857
99921,9910
568467,2125
615223,40
512733,2091
584192,10130
824780,5935
832026,1867
310578,4015
834419,12222
871018,3529
128917,10166
882838,10014
130469,6782
855787,2118
538197,11209
875438,15000
43745,7740
375266,12688
333086,11765
553700,4048
246505,9641
422103,11111
469197,909
653210,6444
236723,15051
268369,1111
550609,7100
458749,12
768437,200
346985,309
582963,11111
559534,3853
12578,5471
869197,1440
854428,2222
556921,3000
413714,750
616683,11124
314400,4239
653088,7059
93891,11561
461692,16
644505,3517
184691,36
40185,371
846611,1194
214303,1184
770501,1290
710693,1400
43969,3333
870588,5882
180812,2660
413433,2100
674787,8571
329888,2570
859894,588
495183,12283
567667,4519
615414,15000
685101,7127
838624,2408
869262,1751
510390,626
686770,2148
860093,7290
868787,12028
132693,13273
644464,2021
580210,10201
50316,620
290719,7712
857584,4111
66345,8548
671790,2029
568713,5753
356591,1637
66880,11222
873701,500
128056,4992
567137,8824
823849,6681
311054,8611
361518,1201
512937,15442
423357,8739
589003,7341
367702,13764
721565,8556
504950,7348
694324,393
319549,420
677978,1734
679018,13497
822520,9544
320981,7716
102609,2596
116974,200
726118,7316
771602,2004
139511,10842
699584,11761
872530,1056
624996,6849
635072,14098
851140,588
372163,12544
838524,13212
669539,6400
732011,5460
874724,1725
370673,350
638139,218
261337,2353
124155,5376
266836,2500
725337,14952
263831,5587
869985,12839
473773,6378
632632,676
621595,15518
296134,9580
669622,5000
545464,558
285687,10000
210932,6217
871959,7075
857162,2730
853270,218
851095,1047
66503,3025
328232,7059
372331,1176
833618,1087
272250,4970
476739,3908
857249,5622
854954,6314
864462,4000
847583,1177
838492,15066
513050,7632
870574,176
839622,12222
828662,11302
281775,5555
184016,609
777074,4133
316348,20
173920,4772
631690,10835
165385,6803
741009,7630
182587,5984
551838,3122
835381,824
506766,10398
778192,1222
674707,530
637007,1778
124531,3333
426538,3493
691420,1000
100062,8015
881158,13778
408993,3000
878289,3648
728950,5780
132086,9101
439532,4706
565489,3086
836807,365
570129,5001
231301,120
328472,3682
472743,8552
557896,1176
556613,8256
769360,10969
831028,770
591995,6002
735134,5110
349605,176
838647,7950
411502,1260
626598,4131
814638,5999
42836,6000
861308,4107
322524,44
539691,14523
517360,9640
856549,2222
863037,2046
89536,7660
144809,218
237524,8969
220169,1620
604901,7804
592453,2379
598885,11880
694317,3945
823978,7385
882411,3347
475937,7032
858706,1693
240357,6866
799296,5882
325794,12382
838108,1600
679470,13000
829997,1260
878851,1047
457012,3000
882022,8092
878328,4444
843684,1047
562608,459
40683,956
369728,14428
839982,10982
230460,3750
815873,11868
857565,1701
838105,9240
572560,2600
504944,64
872814,14236
684025,5556
552010,7154
591881,14371
366101,3660
325124,9412
835517,7316
879982,15000
301919,588
57739,4825
311944,10668
832055,2122
534586,10447
673126,5555
461736,988
508539,12584
881894,2353
822839,5541
41295,210
534644,9685
856064,556
883709,3529
685616,562
699568,5556
221491,4683
505213,7700
833858,13332
631442,102
739711,2549
326741,13916
802475,4348
360460,8422
177927,424
146134,9348
117624,10983
541759,6667
88489,4400
79346,8679
760173,15383
741418,15063
830143,2306
25192,6742
68218,7785
621398,6567
376680,2353
612003,8400
179487,14756
653045,694
870518,3333
722965,583
376967,4445
319397,10510
29738,11111
848662,349
681962,32
878331,1869
864812,3242
692886,2668
459992,11002
570282,5351
741402,4781
277911,8432
362205,675
187097,3529
616919,1176
262317,200
562315,5611
822570,8000
741426,496
855383,4042
867342,4689
860030,996
839946,10577
727315,14901
634535,3030
136506,15000
381494,3334
777822,3642
68441,11150
275593,392
325565,2704
871515,2239
360163,3743
830504,8845
269997,8605
840543,556
884321,2353
845004,2408
214865,609
555209,6270
852178,5037
830823,2408
834215,633
389161,2650
824831,2342
831855,310
370714,7778
857870,13391
464801,6668
865982,2036
641788,3333
631061,11559
875280,750
121033,288
161718,11111
523520,5592
278868,3694
463230,2222
737816,3739
860038,209
588985,2165
282002,3474
859527,3111
509941,1111
826554,3703
863879,2367
214773,620
635720,3000
271107,1890
187749,8315
272800,2212
726528,6300
272498,40
861583,10510
246433,2643
244091,11291
42510,804
646796,5882
841494,2353
676440,2778
509792,4235
184574,2100
878737,2055
426529,52
862695,2353
866940,3517
644778,14682
373471,2276
504726,6250
585872,7730
383971,11567
840942,15000
559910,10704
65247,7198
764268,3615
647264,9778
830888,3598
813940,13361
502494,9058
268535,1637
682193,2353
669556,5138
880008,8200
240591,11176
840621,2353
863305,574
836371,4186
518548,11189
871724,588
571679,2566
322951,896
298068,7996
470019,7265
183754,428
47341,14675
537362,11222
825966,11520
306190,12476
828489,4684
464637,8933
53270,847
461486,11345
830104,4981
740920,10197
248436,13562
871019,12222
466605,13616
177959,11013
748890,11209
873118,11112
727529,530
426458,2880
568649,420
689409,13800
867615,1679
576972,12270
833551,1401
839848,4444
261321,44
70349,7514
841791,1570
229622,4055
724700,1397
657941,3000
631044,647
580988,14997
844655,1177
694151,4852
139513,455
555101,3257
872961,10962
187912,6672
852970,618
739955,14683
674705,6924
590287,2434
865443,1303
221684,210
232706,271
331825,185
845544,7462
552794,7471
211212,5247
770062,4022
847633,4441
271031,2854
863447,588
827672,2349
724890,706
556667,1630
408730,7646
842635,3529
123130,11222
628055,3047
180985,588
180186,8150
262947,100
851269,1600
845533,90
130140,608
512095,5867
464855,5500
361682,8865
816767,10569
861859,4444
847482,3000
721575,986
9626,839
311852,1575
177019,371
882117,2408
33260,846
601814,3581
383260,9358
864117,12062
603408,10310
858823,1167
38902,7556
326866,8508
82421,2476
849535,13500
863639,2372
869551,1800
154679,11333
682397,100
507251,668
857994,3000
742581,14080
358469,318
853284,4891
834688,2222
856912,9437
51523,1930
537558,14358
256701,688
44742,4195
322568,5084
832117,1344
188697,386
559576,800
235010,634
694431,770
372465,200
679561,11765
869522,4365
464541,9675
646290,40
862651,588
837189,1062
629625,3504
360576,8220
261372,1120
93504,4735
767738,5660
470858,477
813996,14997
582958,2015
856560,9934
671941,1176
850237,4118
189400,1710
736266,764
879854,176
831600,6667
127486,1260
227099,2700
88592,330
208198,12456
185617,6142
373703,9600
235810,2353
474796,9756
881728,14550
665614,1680
12849,2222
557855,1822
864060,1176
128923,889
872561,9083
38227,13441
471519,6845
424930,5556
329864,4706
370692,633
781572,371
370681,14874
223313,11765
871587,6732
864687,6667
806617,9544
241959,11059
881145,2173
322777,1059
534946,160
177933,2424
857447,14118
687043,892
228375,1813
841778,3186
165070,2222
854545,6538
875878,3000
476305,530
139648,1078
884927,4424
828851,9159
285652,3143
124255,14630
375154,3529
271349,5444
41838,13362
584403,9643
848943,2000
380916,3264
484101,11586
840682,6000
601318,12811
855888,3386
546791,11766
474807,9146
379900,2100
360466,3143
856071,10000
597876,598
178584,12
237421,614
845372,14444
821993,13333
860147,5300
883716,5700
836962,3529
742895,3334
515745,11421
255642,1758
859065,588
376656,758
623846,424
39909,4000
854877,2268
638729,13197
371576,12884
628281,669
875107,6871
242941,3309
720110,4960
181465,4927
869347,7778
801396,1472
849020,585
676197,210
361035,1293
497490,2547
277677,3265
465680,5280
161558,6625
839911,15365
869848,1200
616732,2353
854031,14444
864913,3259
778540,13000
856019,3556
462617,5737
859207,3333
470893,6936
84001,14240
634381,706
380039,988
778719,2500
521667,12222
251059,6667
378433,800
863935,13333
863558,216
231457,1619
554852,11765
112358,6666
392082,1333
310286,1965
423492,424
128951,6379
845494,1148
831101,1940
176234,4580
150512,6385
376337,1532
833933,3000
512010,7619
371843,1869
830527,353
834243,1019
845296,7402
364483,3529
772988,200
508730,4706
82368,2191
272921,5140
476358,2515
38537,14977
372273,667
816245,2863
473709,7120
812518,9544
867946,588
126658,5881
525862,2270
48723,1130
869211,11400
869418,10000
236501,3126
124265,2353
840704,476
704118,2328
857261,1994
692984,2353
854305,588
864757,1047
522844,8951
845470,1047
525922,6404
236683,4667
854942,216
858842,7590
375272,2869
867452,538
604942,440
884374,5460
326810,7864
843149,812
180136,32
423280,4785
853572,6667
565446,261
838765,180
520373,1539
309446,7679
799629,3992
857363,1946
365465,3333
857328,2353
820689,1919
734871,781
42111,24
721717,10811
874896,4283
772031,1556
417464,530
870841,12214
854287,1060
139442,10595
79339,152
54900,210
489440,4984
408969,6577
269699,64
861754,1829
848213,2353
93179,8204
479879,326
841800,946
104149,9906
421823,2697
841565,7059
833250,1297
269325,461
854077,1111
826447,786
520172,9004
823795,14093
321027,10644
321153,14671
313905,6452
838597,14304
864417,1700
473073,1765
736610,1648
328673,530
225913,11790
175554,9500
668403,588
545453,6000
685265,11976
822183,645
832100,2222
175485,6288
403677,14556
585650,29
429720,1058
185964,1795
736738,3426
660615,12785
545012,1957
833816,1460
483136,9550
557768,1229
872823,500
733672,307
858252,484
862687,7254
870018,588
741101,920
692674,320
738070,11765
862583,1600
681422,4118
827302,15223
787129,15273
51688,8232
512435,11664
603504,7314
613542,3112
845102,7059
426708,1
361596,778
856572,13080
861648,814
845932,5882
36672,11066
201179,1556
307547,5199
166888,231
881205,588
116652,744
646028,15486
737765,4708
272618,1111
323997,1156
808697,11207
62350,11112
847640,12844
646357,7464
878157,4706
635503,5118
165945,889
875241,588
823718,13461
740800,14163
44150,1517
837451,3665
214018,6097
688337,1487
842416,3529
852542,4599
771439,2100
486121,210
873911,2353
134927,424
653734,14444
366813,60
477556,2027
185632,5006
845747,218
363319,3913
189289,7222
541086,727
324166,9293
416539,544
574485,588
410448,9411
683615,13440
584238,3424
854445,3000
505181,3219
673221,60
310357,8445
536167,1600
115552,1150
294596,4747
848853,1140
504225,476
220455,11111
681012,920
815705,3274
324163,7467
862365,4994
291842,2353
568803,4002
250478,11222
837704,444
465266,12
841733,1619
604750,12327
593576,6889
838052,1111
867820,3000
878575,1047
472181,13332
333825,12771
276114,692
230685,13733
315469,3333
599010,3529
221194,1280
735025,276
838535,1460
131846,11765
713603,11222
720186,210
36345,8073
868609,640
539047,814
866249,14311
220431,13711
421266,7411
358511,318
821354,15296
45677,634
438675,304
474587,15233
313836,9618
723317,11100
214955,1396
730780,185
585652,6667
780586,13505
883710,1472
363480,2601
810813,13237
457519,522
584368,12267
423402,2353
850726,4539
127521,16
860913,4848
866360,5961
315253,574
506483,6667
139735,283
77701,6375
637173,2610
183330,1537
832775,12250
603303,4859
504699,477
831324,2700
316385,1709
423544,6756
373910,6637
105784,2650
309626,10488
76330,4147
125239,4391
636878,3334
680810,228
835803,7233
736653,12040
773689,7059
877137,3529
846966,2222
367619,12621
422028,2000
879341,12287
593414,1222
564468,5301
853557,5484
821167,5956
840037,3659
271280,7479
621411,7708
172376,3466
878206,11400
78549,4484
593572,2100
830795,812
164204,3668
682274,6823
140986,2222
836809,5040
826512,7950
472255,6139
423030,4
845158,3000
723504,1994
733768,7363
626569,5579
719778,1609
269752,483
808240,6744
125980,10405
868188,3501
682659,5882
864878,13871
876133,9974
443742,1654
128190,100
781414,13725
217313,4983
623579,5556
613772,9460
863450,2222
694500,24
322762,9169
363964,810
554944,316
420447,15000
803992,11150
833708,4444
841193,6777
133540,564
829536,4612
729296,4706
506862,2331
871284,5673
781869,1968
514351,530
640140,100
873566,416
865060,4160
843289,3141
838002,6330
823590,954
733491,1205
883708,6688
537763,902
665186,11223
408789,13822
832822,13000
696432,14522
870007,6378
726194,5382
366040,2474
560608,14367
864628,1421
364818,2126
244093,10571
860909,3529
671735,1518
846637,694
426562,3333
313404,4823
680852,2056
505474,3333
565815,10382
846698,15000
679515,2444
268523,13332
141238,3400
223383,6970
330141,2461
262188,2616
858719,3000
178754,2778
175576,1200
871711,4262
843327,588
780792,100
855013,8970
328530,492
234985,14892
360355,12619
837373,5556
125776,4706
854024,481
372375,13333
638719,2250
870123,4950
174917,2729
765796,8515
840672,2353
880739,3157
175365,106
48548,4143
175399,3333
502598,10400
476731,371
279520,2631
667473,7661
513021,9587
37420,12091
874786,2353
640143,4200
262378,7341
588913,1628
843996,2353
851549,2027
851358,2213
807986,8590
174609,10500
863442,588
313538,7667
408393,458
863460,2223
368314,6043
556367,242
567269,12235
223129,1029
86902,10933
554258,11111
14833,11210
836893,4264
132150,2353
562662,250
126544,1500
410593,5667
215015,3329
726424,6412
621181,12
590282,11089
271292,2067
604804,9158
50146,7222
227427,2310
50387,50
856415,4706
846689,1314
129841,3021
319623,1595
812465,6930
865468,737
576976,11798
853053,14747
631246,4785
829394,3672
879268,175
566466,2778
333009,4706
768911,2666
826417,1759
871883,3936
374538,14315
165480,11111
489368,2353
462799,588
868580,9526
520766,1201
768756,3121
236798,8472
864830,87
844209,14742
689691,543
523643,11699
742610,20
180306,3333
558130,5053
676241,3143
689738,5716
851792,1047
881409,2408
833285,1047
845264,1111
516088,4560
836802,226
404517,12172
759107,8886
508182,15125
669559,588
456517,597
506671,2368
831928,100
506736,4582
854973,218
330367,410
580864,8220
836611,588
847899,741
771703,50
861234,4891
237565,6394
363622,3859
619714,11592
830389,7038
272419,3891
381270,2940
582922,248
775069,8888
504031,3333
363357,2353
823205,7846
828152,6679
507200,588
185384,706
231418,2794
362084,210
230216,6045
868820,15329
718063,15140
262973,1687
127297,2646
173953,6373
70604,2130
736455,628
140978,344
533650,9677
884259,60
489795,10710
860049,2353
851872,14300
310203,5150
840065,278
40218,14118
560901,1737
270363,1549
45035,6124
139566,15050
883051,4500
554879,1827
687237,262
305123,6667
420299,16
857292,11025
470162,10268
640049,420
776218,1462
807609,6103
375325,2825
42418,1050
883076,2353
325857,4968
853308,2222
467702,10942
842052,3416
481529,6667
229053,4621
457564,4089
66155,86
854417,588
637187,3333
743161,10950
878539,10000
867794,369
769444,13501
207731,2353
588966,14472
771994,5215
562464,2941
641564,1176
394176,9487
771496,10715
835969,545
604845,2638
360417,2408
217032,600
871092,9083
278877,8308
871440,9579
